PH,Phosphorus,Potassium,Nitrogen,Temperature,Rainfall,Crop_type,Humidity,Soil_type
6.4,7.0,392.0,0.1209,25.34333333,1.736666667,Maize,0.77,brown
5.58,14.0,902.0,0.16,26.32666667,0.91,Maize,0.63,red
6.74,3.0,127.0,0.2289,25.34333333,1.736666667,Maize,0.77,red
5.85,2.0,493.0,0.2289,25.34333333,1.736666667,Maize,0.77,red
5.8,42.0,687.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
6.0,7.0,562.0,0.0969,25.34333333,1.736666667,Maize,0.77,red
6.74,9.0,342.0,0.2289,25.34333333,1.736666667,Maize,0.77,brown
6.0,5.04,224.41,0.0969,25.34333333,1.736666667,Maize,0.77,other
6.4,1.0,192.0,0.1209,25.34333333,1.736666667,Maize,0.77,other
6.4,3.0,220.0,0.1209,25.34333333,1.736666667,Maize,0.77,Reddish brown
6.4,11.0,742.0,0.1209,25.34333333,1.736666667,Maize,0.77,red
5.63,3.0,149.0,0.2289,25.34333333,1.736666667,Maize,0.77,brown
5.85,2.0,248.0,0.2289,25.34333333,1.736666667,Maize,0.77,red
5.8,11.0,373.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
5.8,27.0,700.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
6.4,4.0,595.0,0.161,25.34333333,1.736666667,Maize,0.77,black
5.8,4.0,180.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
5.8,1.0,235.0,0.250293402,25.34333333,1.736666667,Maize,0.77,red
5.8,2.0,361.0,0.250293402,25.34333333,1.736666667,Maize,0.77,black
5.8,2.0,250.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
6.37,65.0,995.0,0.111842553,25.34333333,1.736666667,Maize,0.77,brown
5.5,5.0,200.0,0.2124,25.34333333,1.736666667,Maize,0.77,red
6.8,26.16,410.35,0.0884,25.34333333,1.736666667,Maize,0.77,brown
6.3,135.0,1162.0,0.0732,25.34333333,1.736666667,Maize,0.77,black
6.62,7.4,258.0,0.156888135,25.34333333,1.736666667,Maize,0.77,red
5.85,4.0,322.0,0.2289,25.34333333,1.736666667,Maize,0.77,brown
5.8,24.0,404.0,0.250293402,25.34333333,1.736666667,Maize,0.77,brown
5.68,3.0,310.0,0.076819645,25.34333333,1.736666667,Maize,0.77,red
7.75,2.1,520.0,0.097377506,25.34333333,1.736666667,Maize,0.77,red
5.4,61.0,367.0,0.2255,25.34333333,1.736666667,Maize,0.77,gray
5.4,9.0,79.0,0.2255,25.34333333,1.736666667,Maize,0.77,gray
4.7,3.0,327.0,0.1801,25.34333333,1.736666667,Maize,0.77,red
6.5,89.0,859.0,0.1875,25.34333333,1.736666667,Maize,0.77,brown
5.84,9.8,657.0,0.150259886,25.34333333,1.736666667,Maize,0.77,red
6.1,41.0,465.0,0.1526,25.34333333,1.736666667,Maize,0.77,red
5.55,7.0,484.0,0.2289,26.32666667,0.91,Maize,0.63,brown
6.5,7.0,300.0,0.0738,25.34333333,1.736666667,Maize,0.77,black
5.3,10.0,367.0,0.2861,25.34333333,1.736666667,Maize,0.77,brown
7.7,2.0,540.0,0.1067,25.34333333,1.736666667,Maize,0.77,black
5.8,39.0,326.0,0.2326,25.34333333,1.736666667,Maize,0.77,brown
5.2,5.0,280.0,0.1622,25.34333333,1.736666667,Maize,0.77,brown
6.15,1.2,239.0,0.079226038,25.34333333,1.736666667,Maize,0.77,black
5.3,2.0,197.0,0.2017,25.88333333,1.343333333,Maize,0.8,red
5.9,2.0,116.0,0.2385,25.34333333,1.736666667,Maize,0.77,red
5.4,4.0,149.0,0.2893,25.34333333,1.736666667,Maize,0.77,red
5.4,4.0,464.0,0.2406,25.34333333,1.736666667,Maize,0.77,red
5.3,2.0,323.0,0.2017,25.88333333,1.343333333,Maize,0.8,other
5.3,3.0,286.0,0.2017,25.88333333,1.343333333,Maize,0.8,red
5.3,5.0,141.0,0.2017,25.88333333,1.343333333,Maize,0.8,red
5.9,1.0,262.0,0.1496,25.34333333,1.736666667,Maize,0.77,black
6.55,0.05,271.0,0.131968013,25.34333333,1.736666667,Maize,0.77,black
5.2,2.0,154.0,0.2158,25.88333333,1.343333333,Maize,0.8,other
6.0,2.0,525.0,0.1867,25.34333333,1.736666667,Maize,0.77,brown
5.2,2.0,106.0,0.2158,25.88333333,1.343333333,Maize,0.8,other
6.6,5.0,836.0,0.2196,25.34333333,1.736666667,Maize,0.77,red
5.2,2.0,135.0,0.2158,25.88333333,1.343333333,Maize,0.8,red
5.3,1.0,157.0,0.2017,25.88333333,1.343333333,Maize,0.8,other
5.3,2.0,92.0,0.2017,25.88333333,1.343333333,Maize,0.8,brown
5.5,1.0,131.0,0.0539,25.34333333,1.736666667,Maize,0.77,red
6.2,15.0,853.0,0.216,25.34333333,1.736666667,Maize,0.77,brown
6.0,4.0,731.0,0.2119,25.34333333,1.736666667,Maize,0.77,brown
5.2,2.0,223.0,0.2158,25.88333333,1.343333333,Maize,0.8,red
5.3,3.0,232.0,0.2017,25.88333333,1.343333333,Maize,0.8,red
5.3,2.0,279.0,0.2017,25.34333333,1.736666667,Maize,0.77,other
6.2,12.0,686.0,0.1627,25.34333333,1.736666667,Maize,0.77,brown
6.0,4.0,571.0,0.2374,25.34333333,1.736666667,Maize,0.77,black
5.2,2.0,221.0,0.2158,25.88333333,1.343333333,Maize,0.8,other
5.2,2.0,179.0,0.2158,25.88333333,1.343333333,Maize,0.8,red
5.2,1.0,132.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
5.2,2.0,257.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,440.0,0.2017,28.11333333,0.873333333,Maize,0.7,brown
5.2,3.0,431.0,0.2158,29.17333333,0.413333333,Maize,0.7,other
5.3,4.0,354.0,0.2017,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,176.0,0.2017,28.11333333,0.873333333,Maize,0.7,brown
5.6,18.0,381.0,0.1376,28.11333333,0.873333333,Maize,0.7,brown
5.3,2.0,146.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.2,4.0,196.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,209.0,0.2158,29.17333333,0.413333333,Maize,0.7,other
5.2,3.0,232.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,543.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
5.3,7.0,262.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.3,3.0,332.0,0.1641,28.11333333,0.873333333,Maize,0.7,red
5.3,2.0,340.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.3,4.0,333.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.3,3.0,206.0,0.2017,29.17333333,0.413333333,Maize,0.7,red
5.2,6.0,352.0,0.2489,29.17333333,0.413333333,Maize,0.7,red
6.0,5.0,459.0,0.1153,28.11333333,0.873333333,Maize,0.7,brown
5.3,3.0,242.0,0.2017,29.17333333,0.413333333,Maize,0.7,red
5.6,2.0,211.0,0.2175,29.17333333,0.413333333,Maize,0.7,red
5.8,24.0,459.0,0.1398,28.11333333,0.873333333,Maize,0.7,red
5.2,2.0,218.0,0.2158,29.17333333,0.413333333,Maize,0.7,red
6.4,7.0,951.0,0.1606,28.11333333,0.873333333,Maize,0.7,brown
5.3,3.0,267.0,0.2017,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,243.0,0.2489,29.17333333,0.413333333,Maize,0.7,red
5.4,6.0,356.0,0.1501,28.11333333,0.873333333,Maize,0.7,red
5.2,4.0,255.0,0.2489,29.17333333,0.413333333,Maize,0.7,red
5.8,3.0,500.0,0.1624,28.11333333,0.873333333,Maize,0.7,brown
5.5,3.0,423.0,0.2498,29.17333333,0.413333333,Maize,0.7,red
5.3,2.0,102.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.3,6.0,649.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.3,1.0,102.0,0.1553,29.17333333,0.413333333,Maize,0.7,red
6.5,5.0,636.0,0.1024,28.11333333,0.873333333,Maize,0.7,black
5.3,3.0,430.0,0.1907,29.17333333,0.413333333,Maize,0.7,red
5.3,4.0,368.0,0.2017,28.11333333,0.873333333,Maize,0.7,red
5.2,3.0,346.0,0.2087,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,462.0,0.2478,28.11333333,0.873333333,Maize,0.7,red
5.5,3.0,233.0,0.1273,29.17333333,0.413333333,Maize,0.7,red
5.5,1.0,185.0,0.152,29.17333333,0.413333333,Maize,0.7,red
4.9,2.0,136.0,0.2124,29.17333333,0.413333333,Maize,0.7,red
5.2,1.0,137.0,0.1674,29.17333333,0.413333333,Maize,0.7,red
5.5,4.0,645.0,0.1512,28.11333333,0.873333333,Maize,0.7,brown
4.9,3.0,331.0,0.2053,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,308.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.2,3.0,139.0,0.2144,29.17333333,0.413333333,Maize,0.7,brown
5.1,2.0,261.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,2.0,296.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.4,2.0,302.0,0.2144,29.17333333,0.413333333,Maize,0.7,red
4.5,2.0,214.0,0.2071,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,328.0,0.1755,29.17333333,0.413333333,Maize,0.7,brown
4.8,2.0,276.0,0.1904,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,153.0,0.2344,28.11333333,0.873333333,Maize,0.7,black
5.1,8.0,368.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
5.3,2.0,128.0,0.2083,29.17333333,0.413333333,Maize,0.7,brown
5.1,5.0,694.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,3.0,375.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,4.0,564.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
5.1,13.0,404.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
4.8,10.0,337.0,0.2225,29.17333333,0.413333333,Maize,0.7,red
4.9,1.0,220.0,0.183,29.17333333,0.413333333,Maize,0.7,red
5.2,2.0,189.0,0.177,29.17333333,0.413333333,Maize,0.7,brown
5.4,5.0,964.0,0.2406,29.17333333,0.413333333,Maize,0.7,red
5.54,2.12,439.0,0.2,28.11333333,0.873333333,Maize,0.7,reddish brown
5.2,2.0,169.0,0.2104,29.17333333,0.413333333,Maize,0.7,red
4.9,2.0,431.0,0.2225,29.17333333,0.413333333,Maize,0.7,red
5.1,6.0,1116.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
5.8,6.0,560.0,0.1853,28.11333333,0.873333333,Maize,0.7,brown
5.6,6.0,285.0,0.1963,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,116.0,0.1085,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,389.0,0.2312,29.17333333,0.413333333,Maize,0.7,red
4.9,1.0,309.0,0.1922,29.17333333,0.413333333,Maize,0.7,brown
5.7,2.0,270.0,0.2012,29.17333333,0.413333333,Maize,0.7,brown
5.1,3.0,359.0,0.2076,29.17333333,0.413333333,Maize,0.7,red
5.4,5.0,593.0,0.2306,29.17333333,0.413333333,Maize,0.7,red
4.6,4.0,298.0,0.234,29.17333333,0.413333333,Maize,0.7,red
5.8,28.0,770.0,0.2417,28.11333333,0.873333333,Maize,0.7,red
5.1,2.0,256.0,0.2208,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,721.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,634.0,0.2344,28.11333333,0.873333333,Maize,0.7,brown
5.1,5.0,832.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
4.8,3.0,155.0,0.1743,28.11333333,0.873333333,Maize,0.7,red
4.9,2.0,88.0,0.1419,29.17333333,0.413333333,Maize,0.7,red
5.2,4.0,309.0,0.2241,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,293.0,0.2344,28.11333333,0.873333333,Maize,0.7,black
5.4,6.0,703.0,0.2312,29.17333333,0.413333333,Maize,0.7,red
4.9,22.0,264.0,0.2178,29.17333333,0.413333333,Maize,0.7,red
5.2,8.0,542.0,0.1745,29.17333333,0.413333333,Maize,0.7,other
5.3,3.0,369.0,0.2032,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,358.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
4.7,4.0,174.0,0.1772,29.17333333,0.413333333,Maize,0.7,red
5.1,1.0,260.0,0.2344,28.11333333,0.873333333,Maize,0.7,black
5.1,2.0,298.0,0.2344,28.11333333,0.873333333,Maize,0.7,black
5.6,11.0,614.0,0.2407,29.17333333,0.413333333,Maize,0.7,red
5.6,11.0,566.0,0.2407,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,99.0,0.22,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,254.0,0.201,29.17333333,0.413333333,Maize,0.7,red
5.3,4.0,405.0,0.235,29.17333333,0.413333333,Maize,0.7,red
5.6,3.0,290.0,0.2407,29.17333333,0.413333333,Maize,0.7,red
5.8,6.0,519.0,0.262,29.17333333,0.413333333,Maize,0.7,red
5.1,6.0,238.0,0.197,29.17333333,0.413333333,Maize,0.7,red
4.9,4.0,333.0,0.0741,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,378.0,0.2344,29.17333333,0.413333333,Maize,0.7,red
5.0,4.0,430.0,0.1866,29.17333333,0.413333333,Maize,0.7,brown
5.1,2.0,406.0,0.257,29.17333333,0.413333333,Maize,0.7,red
5.5,3.0,862.0,0.2338,29.17333333,0.413333333,Maize,0.7,brown
4.8,2.0,348.0,0.21,29.17333333,0.413333333,Maize,0.7,red
4.7,2.0,149.0,0.215,29.17333333,0.413333333,Maize,0.7,red
5.1,6.0,397.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.45,0.44,307.0,0.14,28.11333333,0.873333333,Maize,0.7,Reddis brown
5.1,3.0,237.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,1.0,262.0,0.1936,29.17333333,0.413333333,Maize,0.7,red
5.0,1.0,84.0,0.178,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,281.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.6,3.0,360.0,0.2407,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,113.0,0.1936,29.17333333,0.413333333,Maize,0.7,red
5.4,3.0,330.0,0.1565,28.11333333,0.873333333,Maize,0.7,red
5.6,3.0,301.0,0.2407,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,199.0,0.239,29.17333333,0.413333333,Maize,0.7,red
4.7,3.0,218.0,0.25,29.17333333,0.413333333,Maize,0.7,red
4.9,2.0,289.0,0.232,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,182.0,0.233,29.17333333,0.413333333,Maize,0.7,red
5.1,23.0,454.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,3.0,242.0,0.1975,29.17333333,0.413333333,Maize,0.7,red
6.3,6.0,314.0,0.2776,29.17333333,0.413333333,Maize,0.7,red
6.3,12.0,414.0,0.2776,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,339.0,0.221,29.17333333,0.413333333,Maize,0.7,brown
5.1,3.0,303.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
5.1,2.0,384.0,0.228,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,316.0,0.1936,28.11333333,0.873333333,Maize,0.7,red
5.1,2.0,160.0,0.2344,28.11333333,0.873333333,Maize,0.7,red
6.3,5.0,774.0,0.2776,29.17333333,0.413333333,Maize,0.7,brown
5.3,5.0,270.0,0.1978,29.17333333,0.413333333,Maize,0.7,red
4.7,4.0,222.0,0.2359,29.17333333,0.413333333,Maize,0.7,red
5.8,6.0,351.0,0.2022,29.17333333,0.413333333,Maize,0.7,red
5.8,11.0,585.0,0.272,29.17333333,0.413333333,Maize,0.7,red
5.88,1.53,352.0,0.22,28.11333333,0.873333333,Maize,0.7,Red
6.13,2.88,363.0,0.15,28.11333333,0.873333333,Maize,0.7,Reddis brown
5.1,3.0,388.0,0.2187,29.17333333,0.413333333,Maize,0.7,red
5.0,3.0,305.0,0.161,29.17333333,0.413333333,Maize,0.7,red
5.0,3.0,340.0,0.213,29.17333333,0.413333333,Maize,0.7,red
5.0,5.0,176.0,0.2207,29.17333333,0.413333333,Maize,0.7,red
4.9,5.0,234.0,0.2126,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,203.0,0.198,29.17333333,0.413333333,Maize,0.7,red
5.5,10.0,909.0,0.282,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,330.0,0.207,29.17333333,0.413333333,Maize,0.7,red
5.4,5.0,480.0,0.2098,29.17333333,0.413333333,Maize,0.7,red
5.3,2.0,383.0,0.182,29.17333333,0.413333333,Maize,0.7,red
5.4,3.0,320.0,0.194,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,130.0,0.226,29.17333333,0.413333333,Maize,0.7,red
5.7,7.0,994.0,0.275,29.17333333,0.413333333,Maize,0.7,red
5.0,4.0,170.0,0.1999,29.17333333,0.413333333,Maize,0.7,red
5.2,2.0,339.0,0.126,29.17333333,0.413333333,Maize,0.7,red
5.4,3.0,299.0,0.1945,29.17333333,0.413333333,Maize,0.7,brown
5.5,11.0,937.0,0.227,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,131.0,0.191,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,522.0,0.159,28.11333333,0.873333333,Maize,0.7,red
6.0,10.0,905.0,0.212,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,493.0,0.2245,29.17333333,0.413333333,Maize,0.7,red
5.7,11.0,868.0,0.189,29.17333333,0.413333333,Maize,0.7,red
5.39,2.0,165.0,0.21,28.11333333,0.873333333,Maize,0.7,red
5.2,5.0,709.0,0.242,29.17333333,0.413333333,Maize,0.7,red
6.3,18.6,247.0,0.24,28.11333333,0.873333333,Maize,0.7,Black
6.76,4.09,250.0,0.17,28.11333333,0.873333333,Maize,0.7,Black
5.1,3.0,176.0,0.1769,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,119.0,0.192,29.17333333,0.413333333,Maize,0.7,red
6.5,42.0,1742.0,0.263,29.17333333,0.413333333,Maize,0.7,red
5.0,4.0,173.0,0.1736,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,464.0,0.1969,29.17333333,0.413333333,Maize,0.7,red
5.4,1.0,296.0,0.1512,29.17333333,0.413333333,Maize,0.7,red
5.5,1.0,290.0,0.0917,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,326.0,0.175,29.17333333,0.413333333,Maize,0.7,red
5.1,2.0,183.0,0.159,28.11333333,0.873333333,Maize,0.7,red
5.1,2.0,259.0,0.1673,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,103.0,0.1718,29.17333333,0.413333333,Maize,0.7,red
5.0,4.0,234.0,0.1853,29.17333333,0.413333333,Maize,0.7,red
4.7,2.0,149.0,0.178,29.17333333,0.413333333,Maize,0.7,red
5.6,5.0,529.0,0.2044,28.11333333,0.873333333,Maize,0.7,red
5.3,4.0,492.0,0.241,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,365.0,0.192,29.17333333,0.413333333,Maize,0.7,red
5.39,2.1,263.0,0.21,28.11333333,0.873333333,Maize,0.7,brown
5.3,1.0,124.0,0.1342,29.17333333,0.413333333,Maize,0.7,red
4.9,1.0,171.0,0.1172,29.17333333,0.413333333,Maize,0.7,red
5.7,2.34,380.0,0.12,28.11333333,0.873333333,Maize,0.7,brown
5.4,7.0,558.0,0.152,29.17333333,0.413333333,Maize,0.7,brown
5.0,4.0,116.0,0.1692,29.17333333,0.413333333,Maize,0.7,red
5.5,3.02,417.0,0.19,28.11333333,0.873333333,Maize,0.7,Red
5.2,3.0,325.0,0.1376,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,256.0,0.1702,29.17333333,0.413333333,Maize,0.7,red
4.9,4.0,291.0,0.1966,29.17333333,0.413333333,Maize,0.7,red
5.5,2.0,544.0,0.2093,29.17333333,0.413333333,Maize,0.7,red
5.4,4.0,536.0,0.249,29.17333333,0.413333333,Maize,0.7,red
5.3,12.0,441.0,0.17,29.17333333,0.413333333,Maize,0.7,brown
4.8,4.0,144.0,0.154,29.17333333,0.413333333,Maize,0.7,red
4.9,2.0,160.0,0.1486,29.17333333,0.413333333,Maize,0.7,red
4.9,3.0,264.0,0.1913,29.17333333,0.413333333,Maize,0.7,red
5.0,3.0,93.0,0.1683,29.17333333,0.413333333,Maize,0.7,red
4.7,5.0,270.0,0.1894,29.17333333,0.413333333,Maize,0.7,other
5.5,1.0,338.0,0.151,28.11333333,0.873333333,Maize,0.7,red
5.1,3.0,412.0,0.193,29.17333333,0.413333333,Maize,0.7,red
6.38,2.74,164.0,0.19,28.11333333,0.873333333,Maize,0.7,Very dark brown
5.1,2.0,183.0,0.1996,29.17333333,0.413333333,Maize,0.7,red
4.9,5.0,268.0,0.1896,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,204.0,0.1443,29.17333333,0.413333333,Maize,0.7,red
4.8,2.0,219.0,0.1756,29.17333333,0.413333333,Maize,0.7,red
4.8,8.0,204.0,0.1689,29.17333333,0.413333333,Maize,0.7,other
4.7,3.0,123.0,0.184,29.17333333,0.413333333,Maize,0.7,red
5.0,3.0,210.0,0.1713,29.17333333,0.413333333,Maize,0.7,brown
6.6,7.58,249.0,0.15,28.11333333,0.873333333,Maize,0.7,Black
5.0,4.0,155.0,0.189,29.17333333,0.413333333,Maize,0.7,red
5.2,2.0,292.0,0.124,29.17333333,0.413333333,Maize,0.7,red
4.9,3.0,201.0,0.1675,29.17333333,0.413333333,Maize,0.7,red
4.9,2.0,209.0,0.1185,29.17333333,0.413333333,Maize,0.7,black
5.4,15.0,290.0,0.176,29.17333333,0.413333333,Maize,0.7,red
7.52,12.3,230.0,0.13,28.11333333,0.873333333,Maize,0.7,Redish brown
5.4,2.0,273.0,0.109,29.17333333,0.413333333,Maize,0.7,red
5.3,4.0,359.0,0.17,29.17333333,0.413333333,Maize,0.7,red
4.8,3.0,226.0,0.126,29.17333333,0.413333333,Maize,0.7,red
6.75,16.1,172.0,0.17,28.11333333,0.873333333,Maize,0.7,Black
6.0,12.0,884.0,0.2294,29.17333333,0.413333333,Maize,0.7,red
5.4,6.0,866.0,0.1586,29.17333333,0.413333333,Maize,0.7,red
6.34,2.48,283.0,0.16,28.11333333,0.873333333,Maize,0.7,brown
5.1,2.0,200.0,0.123,29.17333333,0.413333333,Maize,0.7,red
4.8,6.0,174.0,0.1754,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,223.0,0.161,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,236.0,0.126,29.17333333,0.413333333,Maize,0.7,brown
4.9,3.0,119.0,0.202,29.17333333,0.413333333,Maize,0.7,red
6.0,4.96,266.0,0.17,28.11333333,0.873333333,Maize,0.7,dark brown
5.0,2.0,221.0,0.1594,29.17333333,0.413333333,Maize,0.7,red
4.8,5.0,383.0,0.176,29.17333333,0.413333333,Maize,0.7,red
5.2,6.0,460.0,0.155,29.17333333,0.413333333,Maize,0.7,red
4.9,4.0,165.0,0.135,29.17333333,0.413333333,Maize,0.7,red
5.2,4.0,435.0,0.1977,29.17333333,0.413333333,Maize,0.7,red
5.1,4.0,293.0,0.1816,29.17333333,0.413333333,Maize,0.7,red
5.0,2.0,365.0,0.1621,29.17333333,0.413333333,Maize,0.7,red
5.0,3.0,132.0,0.1621,29.17333333,0.413333333,Maize,0.7,red
5.59,2.68,473.0,0.13,28.11333333,0.873333333,Maize,0.7,Reddis brown
6.19,1.33,167.0,0.13,28.11333333,0.873333333,Maize,0.7,Brown
5.59,2.47,171.0,0.24,28.11333333,0.873333333,Maize,0.7,dark brown
5.3,4.0,388.0,0.1769,29.17333333,0.413333333,Maize,0.7,red
5.52,1.64,246.0,0.22,28.11333333,0.873333333,Maize,0.7,reddish brown
5.19,2.72,307.0,0.12,28.11333333,0.873333333,Maize,0.7,Reddish brown
4.9,3.0,269.0,0.1604,29.17333333,0.413333333,Maize,0.7,red
4.9,3.0,175.0,0.161,29.17333333,0.413333333,Maize,0.7,red
5.4,5.0,526.0,0.1999,29.17333333,0.413333333,Maize,0.7,red
5.1,3.0,464.0,0.1368,29.17333333,0.413333333,Maize,0.7,red
6.1,23.0,1077.0,0.2514,29.17333333,0.413333333,Maize,0.7,red
5.2,2.0,475.0,0.1449,29.17333333,0.413333333,Maize,0.7,other
5.64,4.37,533.0,0.16,28.11333333,0.873333333,Maize,0.7,reddish brown
5.0,4.0,187.0,0.128,29.17333333,0.413333333,Maize,0.7,brown
4.9,3.0,125.0,0.169,29.17333333,0.413333333,Maize,0.7,red
4.9,3.0,100.0,0.1396,29.17333333,0.413333333,Maize,0.7,brown
5.7,11.0,741.0,0.2297,29.17333333,0.413333333,Maize,0.7,red
5.2,4.0,151.0,0.165,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,227.0,0.19,29.17333333,0.413333333,Maize,0.7,red
5.1,6.0,325.0,0.174,29.17333333,0.413333333,Maize,0.7,red
5.2,4.0,345.0,0.1933,29.17333333,0.413333333,Maize,0.7,other
5.1,4.0,211.0,0.2036,29.17333333,0.413333333,Maize,0.7,red
6.0,6.0,806.0,0.2341,29.17333333,0.413333333,Maize,0.7,brown
5.9,6.0,733.0,0.2148,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,238.0,0.2036,29.17333333,0.413333333,Maize,0.7,red
5.98,0.83,323.0,0.2,28.11333333,0.873333333,Maize,0.7,Brown
5.5,2.0,343.0,0.1551,29.17333333,0.413333333,Maize,0.7,red
5.0,5.0,122.0,0.1555,29.17333333,0.413333333,Maize,0.7,red
5.4,2.0,208.0,0.144,29.17333333,0.413333333,Maize,0.7,red
5.6,3.0,277.0,0.1715,29.17333333,0.413333333,Maize,0.7,red
5.4,2.0,227.0,0.1583,29.17333333,0.413333333,Maize,0.7,red
5.2,4.0,421.0,0.1782,29.17333333,0.413333333,Maize,0.7,red
6.22,1.03,257.0,0.13,28.11333333,0.873333333,Maize,0.7,brown
5.5,3.0,344.0,0.1687,29.17333333,0.413333333,Maize,0.7,red
5.2,3.0,334.0,0.1687,29.17333333,0.413333333,Maize,0.7,red
5.4,2.0,201.0,0.148,29.17333333,0.413333333,Maize,0.7,red
5.3,3.0,305.0,0.1649,29.17333333,0.413333333,Maize,0.7,red
5.37,1.37,243.0,0.16,28.11333333,0.873333333,Maize,0.7,dark brown
5.74,1.92,253.0,0.13,29.17333333,0.413333333,Maize,0.7,red
5.41,1.65,365.0,0.22,28.11333333,0.873333333,Maize,0.7,red
5.55,0.89,222.0,0.12,28.11333333,0.873333333,Maize,0.7,brown
5.1,5.0,348.0,0.1904,29.17333333,0.413333333,Maize,0.7,red
6.35,1.02,214.0,0.21,28.11333333,0.873333333,Maize,0.7,Very dark brown
5.47,2.73,184.0,0.16,29.17333333,0.413333333,Maize,0.7,reddish brown
5.3,1.92,265.0,0.18,29.17333333,0.413333333,Maize,0.7,dark brown
5.39,1.37,223.0,0.18,29.17333333,0.413333333,Maize,0.7,reddish brown
5.59,1.57,172.0,0.16,29.17333333,0.413333333,Maize,0.7,dark brown
5.82,1.33,308.0,0.16,28.11333333,0.873333333,Maize,0.7,Red
6.1,1.29,303.0,0.21,28.11333333,0.873333333,Maize,0.7,red
5.58,2.54,195.0,0.12,29.17333333,0.413333333,Maize,0.7,reddish brown
6.21,1.56,229.0,0.16,28.11333333,0.873333333,Maize,0.7,Reddish brown
5.47,1.49,334.0,0.19,28.11333333,0.873333333,Maize,0.7,reddish brown
